hashed_uid,date,pam_score_mean,pam_n_responses
2c1946301ae0a12c,2013-05-24 00:00:00-04:00,10.0,2
2c1946301ae0a12c,2013-05-25 00:00:00-04:00,6.0,1
2c1946301ae0a12c,2013-05-27 00:00:00-04:00,6.0,1
2c1946301ae0a12c,2013-05-31 00:00:00-04:00,4.5,2
2c1946301ae0a12c,2013-06-01 00:00:00-04:00,12.0,1
2d18a642ead60d83,2013-04-08 00:00:00-04:00,14.0,1
2d18a642ead60d83,2013-04-09 00:00:00-04:00,13.0,1
2d18a642ead60d83,2013-04-10 00:00:00-04:00,6.0,1
37985280ff34ce04,2013-03-26 00:00:00-04:00,1.0,1
37985280ff34ce04,2013-03-27 00:00:00-04:00,6.666666666666667,6
37985280ff34ce04,2013-03-28 00:00:00-04:00,10.2,5
37985280ff34ce04,2013-03-29 00:00:00-04:00,10.25,4
37985280ff34ce04,2013-03-30 00:00:00-04:00,12.8,5
37985280ff34ce04,2013-03-31 00:00:00-04:00,9.8,5
37985280ff34ce04,2013-04-01 00:00:00-04:00,6.666666666666667,3
37985280ff34ce04,2013-04-02 00:00:00-04:00,8.833333333333334,6
37985280ff34ce04,2013-04-03 00:00:00-04:00,7.0,4
37985280ff34ce04,2013-04-04 00:00:00-04:00,10.0,5
37985280ff34ce04,2013-04-05 00:00:00-04:00,5.2,5
37985280ff34ce04,2013-04-06 00:00:00-04:00,5.4,5
37985280ff34ce04,2013-04-07 00:00:00-04:00,6.333333333333333,6
37985280ff34ce04,2013-04-08 00:00:00-04:00,4.5,4
37985280ff34ce04,2013-04-09 00:00:00-04:00,7.5,4
37985280ff34ce04,2013-04-10 00:00:00-04:00,8.0,4
37985280ff34ce04,2013-04-11 00:00:00-04:00,8.5,4
37985280ff34ce04,2013-04-12 00:00:00-04:00,8.666666666666666,3
37985280ff34ce04,2013-04-13 00:00:00-04:00,7.8,5
37985280ff34ce04,2013-04-14 00:00:00-04:00,7.666666666666667,3
37985280ff34ce04,2013-04-15 00:00:00-04:00,9.75,4
37985280ff34ce04,2013-04-16 00:00:00-04:00,8.6,5
37985280ff34ce04,2013-04-17 00:00:00-04:00,9.833333333333334,6
37985280ff34ce04,2013-04-18 00:00:00-04:00,12.666666666666666,6
37985280ff34ce04,2013-04-19 00:00:00-04:00,10.0,4
37985280ff34ce04,2013-04-20 00:00:00-04:00,14.0,3
37985280ff34ce04,2013-04-21 00:00:00-04:00,12.2,5
37985280ff34ce04,2013-04-22 00:00:00-04:00,6.666666666666667,3
37985280ff34ce04,2013-04-23 00:00:00-04:00,9.666666666666666,6
37985280ff34ce04,2013-04-24 00:00:00-04:00,9.0,7
37985280ff34ce04,2013-04-25 00:00:00-04:00,11.2,5
37985280ff34ce04,2013-04-26 00:00:00-04:00,3.3333333333333335,6
37985280ff34ce04,2013-04-27 00:00:00-04:00,9.666666666666666,6
37985280ff34ce04,2013-04-28 00:00:00-04:00,12.6,5
37985280ff34ce04,2013-04-29 00:00:00-04:00,10.5,4
37985280ff34ce04,2013-04-30 00:00:00-04:00,5.0,4
37985280ff34ce04,2013-05-01 00:00:00-04:00,13.0,2
37985280ff34ce04,2013-05-02 00:00:00-04:00,15.0,1
37985280ff34ce04,2013-05-03 00:00:00-04:00,12.0,4
37985280ff34ce04,2013-05-04 00:00:00-04:00,13.5,2
37985280ff34ce04,2013-05-05 00:00:00-04:00,12.0,3
37985280ff34ce04,2013-05-06 00:00:00-04:00,2.0,1
37985280ff34ce04,2013-05-07 00:00:00-04:00,11.0,3
37985280ff34ce04,2013-05-08 00:00:00-04:00,13.0,3
37985280ff34ce04,2013-05-09 00:00:00-04:00,7.0,2
37985280ff34ce04,2013-05-10 00:00:00-04:00,12.0,2
37985280ff34ce04,2013-05-11 00:00:00-04:00,9.5,4
37985280ff34ce04,2013-05-12 00:00:00-04:00,11.0,2
37985280ff34ce04,2013-05-13 00:00:00-04:00,8.5,2
37985280ff34ce04,2013-05-14 00:00:00-04:00,9.0,2
37985280ff34ce04,2013-05-15 00:00:00-04:00,5.5,2
37985280ff34ce04,2013-05-16 00:00:00-04:00,8.0,3
37985280ff34ce04,2013-05-18 00:00:00-04:00,7.5,2
37985280ff34ce04,2013-05-19 00:00:00-04:00,9.0,2
37985280ff34ce04,2013-05-20 00:00:00-04:00,15.0,1
37985280ff34ce04,2013-05-22 00:00:00-04:00,15.0,1
37985280ff34ce04,2013-05-25 00:00:00-04:00,6.5,2
37985280ff34ce04,2013-05-26 00:00:00-04:00,10.0,2
37985280ff34ce04,2013-05-27 00:00:00-04:00,9.666666666666666,3
3aa20551bd1c2cec,2013-04-02 00:00:00-04:00,8.0,7
3aa20551bd1c2cec,2013-04-03 00:00:00-04:00,8.8,10
3aa20551bd1c2cec,2013-04-04 00:00:00-04:00,9.0,3
3aa20551bd1c2cec,2013-04-05 00:00:00-04:00,10.8,5
3aa20551bd1c2cec,2013-04-06 00:00:00-04:00,11.0,2
3aa20551bd1c2cec,2013-04-08 00:00:00-04:00,7.166666666666667,6
3aa20551bd1c2cec,2013-04-09 00:00:00-04:00,8.0,2
3aa20551bd1c2cec,2013-04-10 00:00:00-04:00,3.0,1
3aa20551bd1c2cec,2013-04-11 00:00:00-04:00,5.666666666666667,3
3aa20551bd1c2cec,2013-04-12 00:00:00-04:00,7.6,5
3aa20551bd1c2cec,2013-04-13 00:00:00-04:00,8.5,4
3aa20551bd1c2cec,2013-04-14 00:00:00-04:00,6.5,2
3aa20551bd1c2cec,2013-04-15 00:00:00-04:00,6.0,1
3aa20551bd1c2cec,2013-04-16 00:00:00-04:00,10.5,4
3aa20551bd1c2cec,2013-04-18 00:00:00-04:00,7.0,3
3aa20551bd1c2cec,2013-04-21 00:00:00-04:00,10.0,1
3aa20551bd1c2cec,2013-04-22 00:00:00-04:00,7.5,4
3aa20551bd1c2cec,2013-04-23 00:00:00-04:00,7.0,1
3aa20551bd1c2cec,2013-04-27 00:00:00-04:00,3.0,1
3aa20551bd1c2cec,2013-04-28 00:00:00-04:00,4.0,1
3aa20551bd1c2cec,2013-04-29 00:00:00-04:00,3.0,1
3aa20551bd1c2cec,2013-05-05 00:00:00-04:00,6.5,2
3aa20551bd1c2cec,2013-05-06 00:00:00-04:00,5.5,4
3aa20551bd1c2cec,2013-05-07 00:00:00-04:00,10.5,2
3aa20551bd1c2cec,2013-05-08 00:00:00-04:00,7.75,4
3aa20551bd1c2cec,2013-05-10 00:00:00-04:00,7.0,1
3aa20551bd1c2cec,2013-05-11 00:00:00-04:00,7.75,4
3aa20551bd1c2cec,2013-05-12 00:00:00-04:00,11.0,2
3aa20551bd1c2cec,2013-05-13 00:00:00-04:00,7.0,3
3aa20551bd1c2cec,2013-05-14 00:00:00-04:00,7.0,2
3aa20551bd1c2cec,2013-05-15 00:00:00-04:00,5.5,2
3aa20551bd1c2cec,2013-05-17 00:00:00-04:00,9.0,1
3aa20551bd1c2cec,2013-05-19 00:00:00-04:00,14.0,1
3aa20551bd1c2cec,2013-05-20 00:00:00-04:00,6.5,4
3aa20551bd1c2cec,2013-05-24 00:00:00-04:00,7.0,1
3aa20551bd1c2cec,2013-05-25 00:00:00-04:00,3.0,1
3b3d3be78f618b7b,2013-04-02 00:00:00-04:00,4.0,1
3b3d3be78f618b7b,2013-04-09 00:00:00-04:00,10.5,2
3b3d3be78f618b7b,2013-04-10 00:00:00-04:00,10.5,2
3b3d3be78f618b7b,2013-04-13 00:00:00-04:00,4.0,1
3b3d3be78f618b7b,2013-04-16 00:00:00-04:00,6.0,1
3b3d3be78f618b7b,2013-04-17 00:00:00-04:00,7.0,1
3b3d3be78f618b7b,2013-04-24 00:00:00-04:00,7.0,1
3b3d3be78f618b7b,2013-04-25 00:00:00-04:00,8.0,1
42a389ebb402924a,2013-03-26 00:00:00-04:00,7.0,2
42a389ebb402924a,2013-03-27 00:00:00-04:00,9.714285714285714,7
42a389ebb402924a,2013-03-28 00:00:00-04:00,9.6,5
42a389ebb402924a,2013-03-29 00:00:00-04:00,11.75,4
42a389ebb402924a,2013-03-30 00:00:00-04:00,5.5,4
42a389ebb402924a,2013-03-31 00:00:00-04:00,14.666666666666666,3
4c2427b7dea51ebb,2013-03-27 00:00:00-04:00,9.0,6
4c2427b7dea51ebb,2013-03-29 00:00:00-04:00,5.833333333333333,12
4c2427b7dea51ebb,2013-03-30 00:00:00-04:00,9.090909090909092,11
4c2427b7dea51ebb,2013-03-31 00:00:00-04:00,8.428571428571429,7
4c2427b7dea51ebb,2013-04-01 00:00:00-04:00,10.625,8
4c2427b7dea51ebb,2013-04-02 00:00:00-04:00,8.333333333333334,6
4c2427b7dea51ebb,2013-04-03 00:00:00-04:00,8.857142857142858,7
4c2427b7dea51ebb,2013-04-04 00:00:00-04:00,10.166666666666666,6
4c2427b7dea51ebb,2013-04-05 00:00:00-04:00,9.0,7
4c2427b7dea51ebb,2013-04-06 00:00:00-04:00,8.6,5
4c2427b7dea51ebb,2013-04-07 00:00:00-04:00,9.714285714285714,7
4c2427b7dea51ebb,2013-04-08 00:00:00-04:00,8.777777777777779,9
4c2427b7dea51ebb,2013-04-09 00:00:00-04:00,8.7,10
4c2427b7dea51ebb,2013-04-10 00:00:00-04:00,10.375,8
4c2427b7dea51ebb,2013-04-11 00:00:00-04:00,10.714285714285714,7
4c2427b7dea51ebb,2013-04-12 00:00:00-04:00,10.6,5
4c2427b7dea51ebb,2013-04-13 00:00:00-04:00,8.0,4
4c2427b7dea51ebb,2013-04-14 00:00:00-04:00,10.2,5
4c2427b7dea51ebb,2013-04-15 00:00:00-04:00,7.666666666666667,3
4c2427b7dea51ebb,2013-04-16 00:00:00-04:00,8.0,7
4c2427b7dea51ebb,2013-04-17 00:00:00-04:00,10.0,5
4c2427b7dea51ebb,2013-04-18 00:00:00-04:00,10.285714285714286,7
4c2427b7dea51ebb,2013-04-19 00:00:00-04:00,10.333333333333334,6
4c2427b7dea51ebb,2013-04-20 00:00:00-04:00,9.25,4
4c2427b7dea51ebb,2013-04-21 00:00:00-04:00,10.285714285714286,7
4c2427b7dea51ebb,2013-04-22 00:00:00-04:00,8.142857142857142,7
4c2427b7dea51ebb,2013-04-23 00:00:00-04:00,11.25,8
4c2427b7dea51ebb,2013-04-24 00:00:00-04:00,9.222222222222221,9
4c2427b7dea51ebb,2013-04-25 00:00:00-04:00,9.857142857142858,7
4c2427b7dea51ebb,2013-04-26 00:00:00-04:00,11.625,8
4c2427b7dea51ebb,2013-04-27 00:00:00-04:00,10.714285714285714,7
4c2427b7dea51ebb,2013-04-28 00:00:00-04:00,12.333333333333334,6
4c2427b7dea51ebb,2013-04-29 00:00:00-04:00,10.5,4
4c2427b7dea51ebb,2013-04-30 00:00:00-04:00,8.666666666666666,3
4c2427b7dea51ebb,2013-05-01 00:00:00-04:00,12.0,4
4c2427b7dea51ebb,2013-05-02 00:00:00-04:00,9.0,3
4c2427b7dea51ebb,2013-05-03 00:00:00-04:00,10.333333333333334,6
4c2427b7dea51ebb,2013-05-04 00:00:00-04:00,10.333333333333334,3
4c2427b7dea51ebb,2013-05-05 00:00:00-04:00,10.666666666666666,3
4c2427b7dea51ebb,2013-05-06 00:00:00-04:00,9.5,4
4c2427b7dea51ebb,2013-05-07 00:00:00-04:00,11.0,2
4c2427b7dea51ebb,2013-05-08 00:00:00-04:00,11.666666666666666,3
4c2427b7dea51ebb,2013-05-09 00:00:00-04:00,12.0,3
4c2427b7dea51ebb,2013-05-10 00:00:00-04:00,12.333333333333334,3
4c2427b7dea51ebb,2013-05-11 00:00:00-04:00,11.0,4
4c2427b7dea51ebb,2013-05-12 00:00:00-04:00,11.5,4
4c2427b7dea51ebb,2013-05-13 00:00:00-04:00,10.0,4
4c2427b7dea51ebb,2013-05-14 00:00:00-04:00,11.75,4
4c2427b7dea51ebb,2013-05-15 00:00:00-04:00,9.4,5
4c2427b7dea51ebb,2013-05-16 00:00:00-04:00,10.666666666666666,3
4c2427b7dea51ebb,2013-05-17 00:00:00-04:00,12.5,2
4c2427b7dea51ebb,2013-05-18 00:00:00-04:00,12.0,2
4c2427b7dea51ebb,2013-05-19 00:00:00-04:00,11.0,1
4c2427b7dea51ebb,2013-05-20 00:00:00-04:00,14.0,1
4c2427b7dea51ebb,2013-05-21 00:00:00-04:00,11.0,3
4c2427b7dea51ebb,2013-05-23 00:00:00-04:00,11.0,2
4c2427b7dea51ebb,2013-05-25 00:00:00-04:00,11.0,1
4c2427b7dea51ebb,2013-05-28 00:00:00-04:00,11.0,1
4c2427b7dea51ebb,2013-05-29 00:00:00-04:00,7.0,1
4c2427b7dea51ebb,2013-05-30 00:00:00-04:00,7.0,2
4c2427b7dea51ebb,2013-06-01 00:00:00-04:00,11.0,2
4c2427b7dea51ebb,2013-06-02 00:00:00-04:00,11.5,2
4c2427b7dea51ebb,2013-06-03 00:00:00-04:00,7.0,1
4e2f59fcbc3d76a9,2013-03-28 00:00:00-04:00,11.333333333333334,3
4e2f59fcbc3d76a9,2013-03-29 00:00:00-04:00,5.5,4
4e2f59fcbc3d76a9,2013-03-30 00:00:00-04:00,6.5,2
4e2f59fcbc3d76a9,2013-03-31 00:00:00-04:00,6.666666666666667,3
4e2f59fcbc3d76a9,2013-04-01 00:00:00-04:00,7.0,3
4e2f59fcbc3d76a9,2013-04-02 00:00:00-04:00,12.75,4
4e2f59fcbc3d76a9,2013-04-03 00:00:00-04:00,10.25,4
4e2f59fcbc3d76a9,2013-04-04 00:00:00-04:00,10.25,4
4e2f59fcbc3d76a9,2013-04-05 00:00:00-04:00,7.166666666666667,6
4e2f59fcbc3d76a9,2013-04-06 00:00:00-04:00,9.666666666666666,3
4e2f59fcbc3d76a9,2013-04-07 00:00:00-04:00,10.4,5
4e2f59fcbc3d76a9,2013-04-08 00:00:00-04:00,9.25,4
4e2f59fcbc3d76a9,2013-04-09 00:00:00-04:00,7.6,5
4e2f59fcbc3d76a9,2013-04-10 00:00:00-04:00,6.5,4
4e2f59fcbc3d76a9,2013-04-11 00:00:00-04:00,12.25,4
4e2f59fcbc3d76a9,2013-04-12 00:00:00-04:00,5.0,3
4e2f59fcbc3d76a9,2013-04-13 00:00:00-04:00,6.0,4
4e2f59fcbc3d76a9,2013-04-14 00:00:00-04:00,8.5,2
4e2f59fcbc3d76a9,2013-04-15 00:00:00-04:00,5.769230769230769,13
4e2f59fcbc3d76a9,2013-04-16 00:00:00-04:00,5.285714285714286,7
4e2f59fcbc3d76a9,2013-04-17 00:00:00-04:00,4.0,5
4e2f59fcbc3d76a9,2013-04-18 00:00:00-04:00,7.0,6
4e2f59fcbc3d76a9,2013-04-19 00:00:00-04:00,10.333333333333334,3
4e2f59fcbc3d76a9,2013-04-20 00:00:00-04:00,5.5,4
4e2f59fcbc3d76a9,2013-04-21 00:00:00-04:00,5.0,4
4e2f59fcbc3d76a9,2013-04-22 00:00:00-04:00,5.4,10
4e2f59fcbc3d76a9,2013-04-23 00:00:00-04:00,5.5,10
4e2f59fcbc3d76a9,2013-04-24 00:00:00-04:00,5.666666666666667,9
4e2f59fcbc3d76a9,2013-04-25 00:00:00-04:00,3.75,4
4e2f59fcbc3d76a9,2013-04-26 00:00:00-04:00,5.25,4
4e2f59fcbc3d76a9,2013-04-27 00:00:00-04:00,8.0,3
4e2f59fcbc3d76a9,2013-04-28 00:00:00-04:00,1.5,2
4e2f59fcbc3d76a9,2013-04-29 00:00:00-04:00,5.0,2
4e2f59fcbc3d76a9,2013-04-30 00:00:00-04:00,4.25,4
4e2f59fcbc3d76a9,2013-05-01 00:00:00-04:00,5.0,1
4e2f59fcbc3d76a9,2013-05-02 00:00:00-04:00,4.0,3
4e2f59fcbc3d76a9,2013-05-03 00:00:00-04:00,9.0,3
4e2f59fcbc3d76a9,2013-05-04 00:00:00-04:00,8.5,2
4e2f59fcbc3d76a9,2013-05-05 00:00:00-04:00,6.285714285714286,7
4e2f59fcbc3d76a9,2013-05-06 00:00:00-04:00,5.0,1
4e2f59fcbc3d76a9,2013-05-07 00:00:00-04:00,3.5,2
4e2f59fcbc3d76a9,2013-05-08 00:00:00-04:00,3.0,3
4e2f59fcbc3d76a9,2013-05-09 00:00:00-04:00,10.0,2
4e2f59fcbc3d76a9,2013-05-10 00:00:00-04:00,3.0,2
4e2f59fcbc3d76a9,2013-05-11 00:00:00-04:00,10.0,3
4e2f59fcbc3d76a9,2013-05-12 00:00:00-04:00,6.0,6
4e2f59fcbc3d76a9,2013-05-13 00:00:00-04:00,4.25,4
4e2f59fcbc3d76a9,2013-05-14 00:00:00-04:00,6.833333333333333,6
4e2f59fcbc3d76a9,2013-05-15 00:00:00-04:00,6.0,5
4e2f59fcbc3d76a9,2013-05-16 00:00:00-04:00,5.6,5
4e2f59fcbc3d76a9,2013-05-17 00:00:00-04:00,10.0,6
4e2f59fcbc3d76a9,2013-05-18 00:00:00-04:00,8.166666666666666,6
4e2f59fcbc3d76a9,2013-05-19 00:00:00-04:00,3.5,2
4e2f59fcbc3d76a9,2013-05-20 00:00:00-04:00,4.75,8
4e2f59fcbc3d76a9,2013-05-21 00:00:00-04:00,5.0,2
4e2f59fcbc3d76a9,2013-05-22 00:00:00-04:00,8.0,5
4e2f59fcbc3d76a9,2013-05-23 00:00:00-04:00,6.666666666666667,3
4e2f59fcbc3d76a9,2013-05-24 00:00:00-04:00,10.0,2
4e2f59fcbc3d76a9,2013-05-25 00:00:00-04:00,9.0,2
4e2f59fcbc3d76a9,2013-05-26 00:00:00-04:00,11.285714285714286,7
4e2f59fcbc3d76a9,2013-05-27 00:00:00-04:00,6.0,3
4e2f59fcbc3d76a9,2013-05-28 00:00:00-04:00,9.5,2
4e2f59fcbc3d76a9,2013-05-29 00:00:00-04:00,10.5,6
4e2f59fcbc3d76a9,2013-05-30 00:00:00-04:00,5.75,4
4e2f59fcbc3d76a9,2013-05-31 00:00:00-04:00,7.0,4
4e2f59fcbc3d76a9,2013-06-01 00:00:00-04:00,9.8,5
4e2f59fcbc3d76a9,2013-06-02 00:00:00-04:00,6.0,3
4e2f59fcbc3d76a9,2013-06-03 00:00:00-04:00,5.0,3
4fc7d2e42c31e91b,2013-03-27 00:00:00-04:00,11.333333333333334,3
4fc7d2e42c31e91b,2013-03-31 00:00:00-04:00,8.6,15
4fc7d2e42c31e91b,2013-04-01 00:00:00-04:00,8.0,2
4fc7d2e42c31e91b,2013-04-03 00:00:00-04:00,15.0,1
4fc7d2e42c31e91b,2013-04-04 00:00:00-04:00,14.0,2
4fc7d2e42c31e91b,2013-04-05 00:00:00-04:00,7.0,2
4fc7d2e42c31e91b,2013-04-06 00:00:00-04:00,5.0,1
4fc7d2e42c31e91b,2013-04-07 00:00:00-04:00,3.5,4
4fc7d2e42c31e91b,2013-04-08 00:00:00-04:00,8.0,3
4fc7d2e42c31e91b,2013-04-09 00:00:00-04:00,12.333333333333334,3
4fc7d2e42c31e91b,2013-04-10 00:00:00-04:00,10.0,2
4fc7d2e42c31e91b,2013-04-11 00:00:00-04:00,9.0,1
4fc7d2e42c31e91b,2013-04-12 00:00:00-04:00,10.0,1
4fc7d2e42c31e91b,2013-04-13 00:00:00-04:00,5.0,3
4fc7d2e42c31e91b,2013-04-14 00:00:00-04:00,6.0,1
4fc7d2e42c31e91b,2013-04-15 00:00:00-04:00,7.5,2
4fc7d2e42c31e91b,2013-04-16 00:00:00-04:00,6.5,2
4fc7d2e42c31e91b,2013-04-17 00:00:00-04:00,7.0,1
4fc7d2e42c31e91b,2013-04-18 00:00:00-04:00,2.0,1
4fc7d2e42c31e91b,2013-04-21 00:00:00-04:00,8.75,4
4fc7d2e42c31e91b,2013-04-22 00:00:00-04:00,9.0,5
4fc7d2e42c31e91b,2013-04-23 00:00:00-04:00,4.6,5
4fc7d2e42c31e91b,2013-04-24 00:00:00-04:00,7.5,2
4fc7d2e42c31e91b,2013-04-25 00:00:00-04:00,7.0,3
4fc7d2e42c31e91b,2013-04-26 00:00:00-04:00,6.75,4
4fc7d2e42c31e91b,2013-04-27 00:00:00-04:00,1.0,1
4fc7d2e42c31e91b,2013-04-28 00:00:00-04:00,5.166666666666667,6
4fc7d2e42c31e91b,2013-04-29 00:00:00-04:00,9.0,6
4fc7d2e42c31e91b,2013-04-30 00:00:00-04:00,8.5,2
4fc7d2e42c31e91b,2013-05-01 00:00:00-04:00,9.0,2
4fc7d2e42c31e91b,2013-05-02 00:00:00-04:00,15.0,1
4fc7d2e42c31e91b,2013-05-05 00:00:00-04:00,12.0,1
4fc7d2e42c31e91b,2013-05-06 00:00:00-04:00,6.666666666666667,3
4fc7d2e42c31e91b,2013-05-10 00:00:00-04:00,4.0,1
4fc7d2e42c31e91b,2013-05-11 00:00:00-04:00,1.0,1
4fc7d2e42c31e91b,2013-05-12 00:00:00-04:00,10.666666666666666,3
4fc7d2e42c31e91b,2013-05-13 00:00:00-04:00,16.0,2
4fc7d2e42c31e91b,2013-05-14 00:00:00-04:00,12.0,1
4fc7d2e42c31e91b,2013-05-15 00:00:00-04:00,14.0,1
4fc7d2e42c31e91b,2013-05-21 00:00:00-04:00,10.0,1
58545846c9a29ece,2013-03-28 00:00:00-04:00,3.0,1
58545846c9a29ece,2013-03-29 00:00:00-04:00,5.333333333333333,3
58545846c9a29ece,2013-03-31 00:00:00-04:00,8.333333333333334,3
58545846c9a29ece,2013-04-01 00:00:00-04:00,11.4,5
58545846c9a29ece,2013-04-02 00:00:00-04:00,7.0,3
58545846c9a29ece,2013-04-03 00:00:00-04:00,14.333333333333334,3
58545846c9a29ece,2013-04-04 00:00:00-04:00,6.5,2
58545846c9a29ece,2013-04-05 00:00:00-04:00,7.0,2
58545846c9a29ece,2013-04-06 00:00:00-04:00,11.0,1
58545846c9a29ece,2013-04-07 00:00:00-04:00,2.0,1
58545846c9a29ece,2013-04-08 00:00:00-04:00,8.666666666666666,3
58545846c9a29ece,2013-04-09 00:00:00-04:00,9.666666666666666,3
58545846c9a29ece,2013-04-10 00:00:00-04:00,8.75,4
58545846c9a29ece,2013-04-11 00:00:00-04:00,7.0,3
58545846c9a29ece,2013-04-12 00:00:00-04:00,7.0,2
58545846c9a29ece,2013-04-13 00:00:00-04:00,11.0,1
58545846c9a29ece,2013-04-14 00:00:00-04:00,7.0,1
58545846c9a29ece,2013-04-15 00:00:00-04:00,7.333333333333333,3
58545846c9a29ece,2013-05-10 00:00:00-04:00,7.0,1
58545846c9a29ece,2013-05-13 00:00:00-04:00,14.333333333333334,3
58545846c9a29ece,2013-05-15 00:00:00-04:00,4.0,2
58545846c9a29ece,2013-06-03 00:00:00-04:00,14.5,2
5a9bc7a9bcb03436,2013-03-28 00:00:00-04:00,9.0,3
5a9bc7a9bcb03436,2013-03-30 00:00:00-04:00,7.333333333333333,3
5a9bc7a9bcb03436,2013-03-31 00:00:00-04:00,10.0,1
5a9bc7a9bcb03436,2013-04-01 00:00:00-04:00,3.5,4
5a9bc7a9bcb03436,2013-04-02 00:00:00-04:00,4.0,3
5a9bc7a9bcb03436,2013-04-03 00:00:00-04:00,8.5,2
5a9bc7a9bcb03436,2013-04-04 00:00:00-04:00,5.0,2
5a9bc7a9bcb03436,2013-04-05 00:00:00-04:00,6.4,5
5a9bc7a9bcb03436,2013-04-06 00:00:00-04:00,13.0,2
5a9bc7a9bcb03436,2013-04-07 00:00:00-04:00,7.5,2
5a9bc7a9bcb03436,2013-04-08 00:00:00-04:00,6.5,2
5a9bc7a9bcb03436,2013-04-09 00:00:00-04:00,5.0,3
5a9bc7a9bcb03436,2013-04-10 00:00:00-04:00,5.5,2
5a9bc7a9bcb03436,2013-04-11 00:00:00-04:00,5.333333333333333,3
5a9bc7a9bcb03436,2013-04-12 00:00:00-04:00,10.0,4
5a9bc7a9bcb03436,2013-04-13 00:00:00-04:00,11.5,2
5a9bc7a9bcb03436,2013-04-14 00:00:00-04:00,10.5,2
5a9bc7a9bcb03436,2013-04-15 00:00:00-04:00,3.3333333333333335,3
5a9bc7a9bcb03436,2013-04-16 00:00:00-04:00,9.0,3
5a9bc7a9bcb03436,2013-04-17 00:00:00-04:00,7.0,4
5a9bc7a9bcb03436,2013-04-18 00:00:00-04:00,6.75,4
5a9bc7a9bcb03436,2013-04-19 00:00:00-04:00,12.5,4
5a9bc7a9bcb03436,2013-04-20 00:00:00-04:00,1.0,1
5a9bc7a9bcb03436,2013-04-21 00:00:00-04:00,7.333333333333333,3
5a9bc7a9bcb03436,2013-04-22 00:00:00-04:00,2.0,1
5a9bc7a9bcb03436,2013-04-23 00:00:00-04:00,8.333333333333334,3
5a9bc7a9bcb03436,2013-04-24 00:00:00-04:00,12.0,1
5a9bc7a9bcb03436,2013-04-25 00:00:00-04:00,7.0,1
5a9bc7a9bcb03436,2013-04-26 00:00:00-04:00,6.0,1
5a9bc7a9bcb03436,2013-04-27 00:00:00-04:00,6.0,1
5a9bc7a9bcb03436,2013-04-28 00:00:00-04:00,8.0,2
5a9bc7a9bcb03436,2013-04-29 00:00:00-04:00,7.142857142857143,7
5a9bc7a9bcb03436,2013-05-01 00:00:00-04:00,5.0,3
5a9bc7a9bcb03436,2013-05-02 00:00:00-04:00,6.75,4
5a9bc7a9bcb03436,2013-05-03 00:00:00-04:00,12.0,1
5a9bc7a9bcb03436,2013-05-04 00:00:00-04:00,15.0,1
5a9bc7a9bcb03436,2013-05-05 00:00:00-04:00,2.0,1
5a9bc7a9bcb03436,2013-05-06 00:00:00-04:00,7.0,1
5a9bc7a9bcb03436,2013-05-08 00:00:00-04:00,14.5,2
5a9bc7a9bcb03436,2013-05-09 00:00:00-04:00,15.5,2
5c373475c11275cb,2013-03-26 00:00:00-04:00,8.0,7
5c373475c11275cb,2013-03-27 00:00:00-04:00,7.9375,16
5c373475c11275cb,2013-03-28 00:00:00-04:00,8.714285714285714,7
5c373475c11275cb,2013-03-29 00:00:00-04:00,8.4,10
5c373475c11275cb,2013-03-30 00:00:00-04:00,7.6,5
5c373475c11275cb,2013-03-31 00:00:00-04:00,11.0,3
5c373475c11275cb,2013-04-01 00:00:00-04:00,5.0,4
5c373475c11275cb,2013-04-02 00:00:00-04:00,7.75,4
5c373475c11275cb,2013-04-03 00:00:00-04:00,9.166666666666666,6
5c373475c11275cb,2013-04-04 00:00:00-04:00,7.0,3
5c373475c11275cb,2013-04-05 00:00:00-04:00,5.833333333333333,6
5c373475c11275cb,2013-04-06 00:00:00-04:00,8.0,3
5c373475c11275cb,2013-04-07 00:00:00-04:00,8.8,5
5c373475c11275cb,2013-04-08 00:00:00-04:00,10.333333333333334,6
5c373475c11275cb,2013-04-09 00:00:00-04:00,8.333333333333334,3
5c373475c11275cb,2013-04-10 00:00:00-04:00,4.666666666666667,3
5c373475c11275cb,2013-04-11 00:00:00-04:00,10.0,6
5c373475c11275cb,2013-04-12 00:00:00-04:00,5.5,6
5c373475c11275cb,2013-04-13 00:00:00-04:00,2.5,2
5c373475c11275cb,2013-04-14 00:00:00-04:00,6.5,2
5c373475c11275cb,2013-04-15 00:00:00-04:00,6.0,3
5c373475c11275cb,2013-04-16 00:00:00-04:00,2.75,4
5c373475c11275cb,2013-04-17 00:00:00-04:00,6.571428571428571,7
5c373475c11275cb,2013-04-18 00:00:00-04:00,7.8,5
5c373475c11275cb,2013-04-19 00:00:00-04:00,7.0,3
5c373475c11275cb,2013-04-22 00:00:00-04:00,8.090909090909092,11
5c373475c11275cb,2013-04-23 00:00:00-04:00,5.75,4
5c373475c11275cb,2013-04-24 00:00:00-04:00,11.333333333333334,3
5c373475c11275cb,2013-04-25 00:00:00-04:00,12.0,4
5c373475c11275cb,2013-04-26 00:00:00-04:00,11.666666666666666,6
5c373475c11275cb,2013-04-27 00:00:00-04:00,9.333333333333334,3
5c373475c11275cb,2013-04-28 00:00:00-04:00,11.0,6
5c373475c11275cb,2013-04-29 00:00:00-04:00,10.2,5
